time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,la_code,la_name,education_phases,headcount,suspensions,exclusions,susp_rate,excl_rate
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Secondary,100,99,19,0.99,0.19
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Special,100,99,22,0.99,0.22
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Primary,30000,1000,14,0.03333333333333333,0.00046666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Secondary,30000,892,17,0.029733333333333334,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Special,100,99,15,0.99,0.15
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Primary,30000,927,19,0.0309,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Secondary,100,99,20,0.99,0.2
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Special,100,99,15,0.99,0.15
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Primary,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Secondary,100,99,22,0.99,0.22
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Special,30000,867,22,0.0289,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Primary,30000,829,18,0.027633333333333333,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Secondary,30000,829,13,0.027633333333333333,0.0004333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Special,100,99,17,0.99,0.17
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Primary,100,99,24,0.99,0.24
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Secondary,100,99,21,0.99,0.21
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Special,30000,1000,16,0.03333333333333333,0.0005333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Primary,100,99,14,0.99,0.14
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Secondary,30000,1000,16,0.03333333333333333,0.0005333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Special,30000,951,15,0.0317,0.0005
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Primary,30000,833,25,0.027766666666666665,0.0008333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Secondary,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Special,30000,767,19,0.025566666666666668,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Primary,30000,777,18,0.0259,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Secondary,30000,934,14,0.031133333333333332,0.00046666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Special,100,99,18,0.99,0.18
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000011,Knowsley,Primary,100,99,20,0.99,0.2
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000011,Knowsley,Secondary,30000,859,22,0.028633333333333334,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000011,Knowsley,Special,30000,820,18,0.027333333333333334,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000012,Liverpool,Primary,30000,1000,18,0.03333333333333333,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000012,Liverpool,Secondary,30000,985,19,0.03283333333333333,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000012,Liverpool,Special,100,99,21,0.99,0.21
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000013,St. Helens,Primary,100,99,25,0.99,0.25
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000013,St. Helens,Secondary,100,99,19,0.99,0.19
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000013,St. Helens,Special,30000,1000,15,0.03333333333333333,0.0005
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000014,Sefton,Primary,30000,942,11,0.0314,0.00036666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000014,Sefton,Secondary,100,99,24,0.99,0.24
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000014,Sefton,Special,100,99,20,0.99,0.2
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000015,Wirral,Primary,30000,912,10,0.0304,0.0003333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000015,Wirral,Secondary,30000,805,15,0.026833333333333334,0.0005
Autumn Term,201819,Local Authority,E92000001,England,E12000002,North West,E08000015,Wirral,Special,30000,925,15,0.030833333333333334,0.0005
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,Primary,30000,887,12,0.029566666666666668,0.0004
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,Secondary,100,99,29,0.99,0.29
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,Special,100,99,11,0.99,0.11
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,Primary,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,Secondary,30000,817,16,0.02723333333333333,0.0005333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,Special,30000,933,22,0.0311,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,Primary,30000,842,17,0.028066666666666667,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,Secondary,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,Special,30000,995,22,0.033166666666666664,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,Primary,30000,847,22,0.028233333333333333,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,Secondary,100,99,25,0.99,0.25
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,Special,100,99,18,0.99,0.18
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000020,Gateshead,Primary,100,99,13,0.99,0.13
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000020,Gateshead,Secondary,100,99,22,0.99,0.22
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000020,Gateshead,Special,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,Primary,100,99,25,0.99,0.25
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,Secondary,30000,1000,24,0.03333333333333333,0.0008
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,Special,30000,917,19,0.030566666666666666,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,Primary,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,Secondary,30000,939,17,0.0313,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,Special,30000,911,13,0.030366666666666667,0.0004333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,Primary,30000,912,17,0.0304,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,Secondary,30000,1000,12,0.03333333333333333,0.0004
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,Special,30000,1000,14,0.03333333333333333,0.00046666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000024,Sunderland,Primary,30000,1000,20,0.03333333333333333,0.0006666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000024,Sunderland,Secondary,100,99,19,0.99,0.19
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000024,Sunderland,Special,30000,1000,13,0.03333333333333333,0.0004333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Primary,30000,929,20,0.030966666666666667,0.0006666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Secondary,30000,917,14,0.030566666666666666,0.00046666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Special,100,99,20,0.99,0.2
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Primary,30000,869,28,0.02896666666666667,0.0009333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Secondary,30000,833,26,0.027766666666666665,0.0008666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Special,100,99,27,0.99,0.27
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Primary,100,99,11,0.99,0.11
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Secondary,100,99,14,0.99,0.14
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Special,30000,941,22,0.03136666666666667,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Primary,30000,741,21,0.0247,0.0007
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Secondary,100,99,14,0.99,0.14
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Special,100,99,14,0.99,0.14
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Primary,30000,866,19,0.028866666666666665,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Secondary,100,99,27,0.99,0.27
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Special,30000,736,23,0.024533333333333334,0.0007666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Primary,100,99,15,0.99,0.15
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Secondary,30000,1000,17,0.03333333333333333,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Special,100,99,20,0.99,0.2
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Primary,30000,863,18,0.028766666666666666,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Secondary,100,99,21,0.99,0.21
Autumn Term,201819,Local Authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Special,30000,990,15,0.033,0.0005
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,Primary,30000,972,17,0.0324,0.0005666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,Secondary,30000,869,14,0.02896666666666667,0.00046666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,Special,30000,1000,22,0.03333333333333333,0.0007333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,Primary,100,99,23,0.99,0.23
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,Secondary,100,99,29,0.99,0.29
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,Special,30000,978,18,0.0326,0.0006
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,Primary,30000,851,21,0.028366666666666665,0.0007
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,Secondary,30000,1000,31,0.03333333333333333,0.0010333333333333334
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,Special,30000,912,23,0.0304,0.0007666666666666667
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,Primary,100,99,17,0.99,0.17
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,Secondary,100,99,23,0.99,0.23
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,Special,30000,1000,21,0.03333333333333333,0.0007
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,Primary,100,99,18,0.99,0.18
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,Secondary,100,99,23,0.99,0.23
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,Special,30000,828,19,0.0276,0.0006333333333333333
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000037,Gateshead,Primary,100,99,22,0.99,0.22
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000037,Gateshead,Secondary,30000,1000,12,0.03333333333333333,0.0004
Autumn Term,201819,Local Authority,E92000001,England,E12000001,North East,E08000037,Gateshead,Special,30000,847,20,0.028233333333333333,0.0006666666666666666
Autumn Term,201819,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000038,Barnsley,Primary,100,99,22,0.99,0.22
